Word,Value,Char Count
dimple,59,6
dimpled,63,7
dimwit,78,6
dine,32,4
dined,36,5
diner,50,5
dinero,65,6
diners,69,6
ding,34,4
dinged,43,6
dingle,51,6
dingo,49,5
dings,53,5
dingy,59,5
dining,57,6
dink,38,4
dinks,57,5
dinky,63,5
dinner,64,6
dinners,83,7
dinnertime,111,10
dinning,71,7
dinosaur,101,8
dinosaurs,120,9
dioxide,70,7
dip,29,3
diphtheria,98,10
diploma,70,7
diplomas,89,8
diplomatic,102,10
dipped,54,6
dipping,75,7
dips,48,4
dipstick,91,8
dire,36,4
direct,59,6
directed,68,8
directing,89,9
direction,97,9
directions,116,10
directive,95,9
directly,96,8
director,92,8
directorate,118,11
directors,111,9
directory,117,9
dirk,42,4
dirt,51,4
dirtiest,104,8
dirty,76,5
dis,32,3
disabilities,118,12
disability,110,10
disable,52,7
disabled,56,8
disabling,77,9
disadvantage,107,12
disagree,68,8
disagreed,72,9
disagreeing,98,11
disagreement,120,12
disagreements,139,13
disagrees,87,9
disallowed,104,10
disappear,89,9
disappearance,112,13
disappearances,131,14
disappeared,98,11
disappearing,119,12
disappears,108,10
disappoint,123,10
disappointed,132,12
disappointing,153,13
disappointment,175,14
disappointments,194,15
disappoints,142,11
disapproval,133,11
disapprove,125,10
disapproved,129,11
disapproves,144,11
disapproving,150,12
disarm,64,6
disarmed,73,8
disarming,94,9
disarray,95,8
disassembled,112,12
disaster,95,8
disasters,114,9
disastrous,145,10
disbarred,80,9
disbelief,71,9
disc,35,4
discarded,67,9
discerning,102,10
discharge,74,9
discharged,78,10
disciples,96,9
disciplinary,139,12
discipline,100,10
disciplined,104,11
disciplines,119,11
disciplining,125,12
disclose,86,8
disclosed,90,9
disclosure,125,10
disco,50,5
discoloration,154,13
discolored,104,10
discomfort,122,10
disconnect,106,10
disconnected,115,12
discontent,123,10
discontinue,133,11
discontinued,137,12
discord,72,7
discotheque,126,11
discount,105,8
discounting,135,11
discounts,124,9
discourage,102,10
discouraged,106,11
discourse,113,9
discourteous,169,12
discover,95,8
discovered,104,10
discoveries,128,11
discovering,125,11
discovers,114,9
discovery,120,9
discredit,91,9
discreet,83,8
discreetly,120,10
discrepancies,125,13
discrepancy,117,11
discrete,83,8
discretion,116,10
discriminate,124,12
discriminated,128,13
discriminating,149,14
discrimination,157,14
discs,54,5
discus,75,6
discuss,94,7
discussed,103,9
discusses,118,9
discussing,124,10
discussion,132,10
discussions,151,11
disdain,60,7
disease,62,7
diseased,66,8
diseases,81,8
disfigured,102,10
disfiguring,123,11
disgrace,66,8
disgraced,70,9
disgruntled,133,11
disguise,93,8
disguised,97,9
disguises,112,9
disgust,99,7
disgusted,108,9
disgusting,129,10
disgustingly,166,12
dish,40,4
disheartening,133,13
dishes,64,6
disheveled,93,10
dishonest,113,9
dishonor,102,8
dishonorable,122,12
dishwasher,114,10
disillusioned,152,13
disillusionment,195,15
disinfect,89,9
disinfectant,124,12
disinformation,166,14
disingenuous,157,12
disinherit,115,10
disinherited,124,12
disintegrate,131,12
disintegrated,135,13
disk,43,4
disks,62,5
dislike,69,7
dislocated,92,10
dislodge,75,8
dislodged,79,9
disloyal,97,8
dismal,58,6
dismantle,97,9
dismantled,101,10
dismantling,122,11
dismay,71,6
dismember,88,9
dismemberment,140,13
dismiss,92,7
dismissal,105,9
dismissed,101,9
dismissing,122,10
dismissive,128,10
dismount,115,8
disobedience,94,12
disobey,79,7
disobeyed,88,9
disobeying,109,10
disorder,92,8
disorders,111,9
disorganized,131,12
disorientation,172,14
disoriented,122,11
disorienting,143,12
disown,84,6
disowned,93,8
disparaging,105,11
disparity,121,9
dispatch,80,8
dispatched,89,10
dispatcher,103,10
dispatches,104,10
dispensary,130,10
dispensation,145,12
dispense,91,8
dispensed,95,9
dispenser,109,9
dispensers,128,10
dispensing,116,10
disperse,95,8
displace,69,8
displaced,73,9
displacement,121,12
display,86,7
displayed,95,9
displaying,116,10
displays,105,8
displeased,94,10
displeasure,129,11
disposable,102,10
disposal,95,8
dispose,87,7
disposing,112,9
disposition,149,11
disproportionate,214,16
disprove,108,8
dispute,94,7
disputes,113,8
disputing,119,9
disqualified,116,12
disqualify,123,10
disregard,85,9
disregarded,94,11
disrespect,118,10
disrespected,127,12
disrespectful,157,13
disrespecting,148,13
disrupt,107,7
disrupted,116,9
disrupting,137,10
disruptions,164,11
disruptive,143,10
disrupts,126,8
dissatisfied,124,12
dissect,79,7
dissected,88,9
dissection,117,10
dissed,60,6
dissent,90,7
dissertation,153,12
disservice,113,10
dissident,103,9
dissing,81,7
dissipate,102,9
dissipated,106,10
dissolve,105,8
dissolved,109,9
dissolves,124,9
dissolving,130,10
dissuade,82,8
distance,75,8
distances,94,9
distancing,100,10
distant,87,7
distaste,97,8
distasteful,136,11
distended,84,9
distillery,133,10
distinct,98,8
distinction,136,11
distinctions,155,12
distinctive,134,11
distinctly,135,10
distinguish,139,11
distinguished,148,13
distinguishing,169,14
distort,105,7
distorted,114,9
distortion,143,10
distortions,162,11
distract,94,8
distracted,103,10
distracting,124,11
distraction,132,11
distractions,151,12
distraught,127,10
distress,113,8
distressed,122,10
distressing,143,11
distribute,127,10
distributed,131,11
distributing,152,12
distribution,160,12
distributor,155,11
distributors,174,12
district,102,8
districts,121,9
distrust,130,8
distrustful,169,11
disturb,93,7
disturbance,116,11
disturbances,135,12
disturbed,102,9
disturbing,123,10
dit,33,3
ditch,44,5
ditched,53,7
ditches,68,7
ditching,74,8
ditsy,77,5
ditto,68,5
ditty,78,5
ditz,59,4
diuretic,89,8
diuretics,108,9
diva,36,4
divas,55,5
dive,40,4
diver,58,5
divers,77,6
diversion,115,9
diversionary,159,12
diversions,134,10
divert,78,6
diverted,87,8
diverting,108,9
dives,59,5
divest,79,6
divide,53,6
divided,57,7
dividends,90,9
divine,63,6
diving,65,6
divining,88,8
divinity,112,8
division,101,8
divisional,114,10
divisions,120,9
divorce,76,7
divorced,80,8
divorcee,81,8
divorces,95,8
divorcing,101,9
divulged,84,8
divvy,82,5
dizziness,131,9
dizzy,90,5
dizzying,120,8
do,19,2
dobbin,46,6
dobbins,65,7
dobson,69,6
doc,22,3
dock,33,4
docked,42,6
docking,63,7
docks,52,5
docs,41,4
doctor,75,6
doctored,84,8
doctors,94,7
doctrine,88,8
document,95,8
documentaries,147,13
documentary,139,11
documented,104,10
documents,114,9
dodge,35,5
dodgeball,62,9
dodged,39,6
dodger,53,6
dodgers,72,7
dodging,60,7
dodgy,55,5
doe,24,3
doer,42,4
does,43,4
dog,26,3
dogged,42,6
doggie,47,6
doggies,66,7
doggone,67,7
doggy,58,5
doghouse,94,8
dogs,45,4
dogwood,83,7
doily,65,5
doing,49,5
dojo,44,4
dol,31,3
dolce,39,5
dole,36,4
doling,61,6
doll,43,4
dollar,62,6
dollars,81,7
dolled,52,6
dollhouse,111,9
dollop,74,6
dolls,62,5
dolly,68,5
dolphin,78,7
dolphins,97,8
dolt,51,4
dom,32,3
domain,56,6
dome,37,4
domes,56,5
domestic,88,8
domesticated,118,12
domesticity,142,11
domicile,70,8
dominance,78,9
dominant,90,8
dominate,81,8
dominates,100,9
dominating,106,10
domination,114,10
dominick,78,8
dominion,93,8
dominoes,94,8
don,33,3
donate,59,6
donated,63,7
donating,84,8
donation,92,8
donations,111,9
done,38,4
dong,40,4
dongs,59,5
donkey,74,6
donkeys,93,7
donna,48,5
donor,66,5
donors,85,6
donut,74,5
donuts,93,6
doodle,55,6
doodles,74,7
doofus,80,6
doohickey,95,9
doom,47,4
doomed,56,6
doomsday,96,8
door,52,4
doorbell,83,8
doorknob,94,8
doorknobs,113,9
doorman,80,7
doormat,86,7
doornail,88,8
doors,71,5
doorstep,112,8
doorway,101,7
doozy,85,5
dopamine,77,8
dope,40,4
dopes,59,5
dopey,65,5
doping,65,6
doppelganger,120,12
dorado,57,6
dork,48,4
dorky,73,5
dorm,50,4
dormant,85,7
dormitory,137,9
dorms,69,5
dorsal,69,6
dory,62,4
dos,38,3
dosage,51,6
dosages,70,7
dose,43,4
dosed,47,5
doses,62,5
dossier,89,7
dost,58,4
dot,39,3
dote,44,4
dotes,63,5
doth,47,4
dots,58,4
dotted,68,6
dotty,84,5
double,59,6
doubled,63,7
doubles,78,7
doubly,79,6
doubt,62,5
doubted,71,7
doubtful,101,8
doubting,92,8
doubts,81,6
douche,56,6
dough,55,5
doughnut,110,8
doughnuts,129,9
dour,58,4
doused,68,6
dove,46,4
doves,65,5
dowager,73,7
dowdy,71,5
down,56,4
downed,65,6
downer,79,6
downfall,87,8
downgraded,95,10
downhill,97,8
downing,86,7
download,88,8
downloaded,97,10
downpour,126,8
downright,118,9
downriver,128,9
downs,75,5
downside,93,8
downsize,115,8
downsizing,140,10
downstairs,142,10
downstream,132,10
downtown,128,8
downtrodden,136,11
downward,102,8
downy,81,5
dowser,84,6
doze,50,4
dozed,54,5
dozen,64,5
dozens,83,6
dozer,68,5
dozing,75,6
drab,25,4
draft,49,5
drafted,58,7
drafting,79,8
drafts,68,6
drafty,74,6
drag,30,4
dragged,46,7
dragging,67,8
dragon,59,6
dragonfly,102,9
dragons,78,7
dragoons,93,8
drags,49,5
drain,46,5
drainage,59,8
drained,55,7
draining,76,8
drainpipe,92,9
drake,39,5
drama,37,5
dramas,56,6
dramatic,69,8
dramatically,119,12
drank,48,5
drape,44,5
draped,48,6
drapes,63,6
drastic,74,7
drastically,124,11
draw,46,4
drawback,63,8
drawer,69,6
drawers,88,7
drawing,76,7
drawings,95,8
drawn,60,5
draws,65,5
drawstring,133,10
dread,32,5
dreaded,41,7
dreadful,71,8
dreading,62,8
dream,41,5
dreamed,50,7
dreamer,64,7
dreamers,83,8
dreaming,71,8
dreamless,96,9
dreams,60,6
dreamt,61,6
dreamy,66,6
dreary,71,6
dreck,41,5
dredge,43,6
dredged,47,7
dredging,68,8
dregs,53,5
dreidel,57,7
dress,65,5
dressed,74,7
dresser,88,7
dresses,89,7
dressing,95,8
dressings,114,9
dressy,90,6
drew,50,4
dribble,52,7
dribbles,71,8
dribbling,77,9
dried,40,5
drier,54,5
dries,55,5
drift,57,5
drifted,66,7
drifter,80,7
drifting,87,8
driftwood,114,9
drill,55,5
drilled,64,7
drilling,85,8
drink,56,5
drinker,79,7
drinkers,98,8
drinking,86,8
drinks,75,6
drip,47,4
dripped,72,7
dripping,93,8
drippy,88,6
drips,66,5
drive,58,5
drivel,70,6
driven,72,6
driver,76,6
drivers,95,7
drives,77,6
driveway,107,8
driveways,126,9
driving,83,7
droll,61,5
drone,56,5
drones,75,6
drool,64,5
drooled,73,7
drooling,94,8
drools,83,6
droop,68,5
droopy,93,6
drop,53,4
dropout,109,7
dropped,78,7
dropper,92,7
dropping,99,8
droppings,118,9
drops,72,5
drosophila,117,10
drought,93,7
drove,64,5
droves,83,6
drown,74,5
drowned,83,7
drowning,104,8
drowsy,104,6
drudge,59,6
drug,50,4
drugged,66,7
drugging,87,8
druggist,105,8
drugs,69,5
drugstore,127,9
drum,56,4
drummed,78,7
drummer,92,7
drumming,99,8
drums,75,5
drumstick,118,9
drumsticks,137,10
drunk,68,5
drunkard,91,8
drunken,87,7
drunks,87,6
druthers,113,8
dry,47,3
dryer,70,5
dryers,89,6
drying,77,6
drywall,95,7
dual,38,4
duality,92,7
dub,27,3
dubbed,38,6
dubious,91,7
duce,33,4
duchess,79,7
duck,39,4
ducked,48,6
ducking,69,7
duckling,81,8
ducks,58,5
ducky,64,5
duct,48,4
ducts,67,5
dud,29,3
dude,34,4
dudes,53,5
duds,48,4
due,30,3
duel,42,4
dueling,72,7
dues,49,4
duet,50,4
duff,37,4
duffel,54,6
duffle,54,6
dug,32,3
dugout,88,6
dui,34,3
duke,41,4
dukes,60,5
dulcet,65,6
dull,49,4
dullard,72,7
dulled,58,6
dullest,93,7
dullness,106,8
duly,62,4
dumb,40,4
dumber,63,6
dumbest,84,7
dumdum,76,6
dummies,84,7
dummkopf,99,8
dummy,76,5
dump,54,4
dumped,63,6
dumper,77,6
dumping,84,7
dumpling,96,8
dumplings,115,9
dumps,73,5
dun,39,3
dunes,63,5
dung,46,4
dungeon,80,7
dunk,50,4
dunked,59,6
dunking,80,7
dunks,69,5
duo,40,3
duped,50,5
duplex,82,6
duplicate,91,9
durable,63,7
duration,102,8
duress,86,6
during,73,6
durned,66,6
dusk,55,4
dusky,80,5
dust,64,4
dusted,73,6
dusting,94,7
dusty,89,5
dutch,56,5
duties,78,6
dutiful,93,7
duty,70,4
duvet,72,5
dwarf,52,5
dwarfs,71,6
dwarves,92,7
dweeb,39,5
dwell,56,5
dweller,79,7
dwellers,98,8
dwelling,86,8
dwells,75,6
dwindling,96,9
dye,34,3
dyed,38,4
dyeing,64,6
dyer,52,4
dying,59,5
dyke,45,4
dykes,64,5
dynamic,69,7
dynamics,88,8
dynamite,91,8
dynamo,72,6
dynasty,108,7
dysentery,135,9
dysfunction,150,11
dysfunctional,163,13
each,17,4
eager,36,5
eagerly,73,7
eagle,30,5
eagles,49,6
ear,24,3
earful,63,6
earl,36,4
earlier,68,7
earliest,89,8
earlobe,58,7
earlobes,77,8
early,61,5
earmarked,76,9
earmarks,86,8
earn,38,4
earned,47,6
earnest,82,7
earning,68,7
earns,57,5
earphones,101,9
earpiece,62,8
earplugs,99,8
earring,72,7
earrings,91,8
ears,43,4
earshot,86,7
earth,52,5
earthlings,113,10
earthly,89,7
earthquake,107,10
earthquakes,126,11
earthy,77,6
earwig,63,6
ease,30,4
easel,42,5
eases,49,5
easier,57,6
easiest,78,7
easily,71,6
easing,55,6
east,45,4
eastbound,101,9
easter,68,6
eastern,82,7
easy,50,4
easygoing,102,9
eat,26,3
eaten,45,5
eater,49,5
eaters,68,6
eating,56,6
eats,45,4
eaves,52,5
eavesdrop,105,9
eavesdropped,130,12
eavesdropping,151,13
ebb,9,3
ebony,61,5
eccentric,80,9
eccentricities,142,14
echelon,62,7
echo,31,4
echoes,55,6
eclectic,60,8
eclipse,69,7
ecological,82,10
economic,77,8
economical,90,10
economically,127,12
economics,96,9
economy,90,7
ecosystem,124,9
ecstasy,92,7
ecstatic,80,8
ectopic,71,7
ectoplasm,104,9
ecumenical,86,10
eczema,53,6
ed,9,2
eddy,38,4
edema,28,5
edge,21,4
edged,25,5
edges,40,5
edgewise,77,8
edging,46,6
edgy,41,4
edible,37,6
edict,41,5
edit,38,4
edited,47,6
editing,68,7
edition,76,7
editor,71,6
editorial,93,9
editorials,112,10
editors,90,7
edits,57,5
educate,59,7
educated,63,8
educating,84,9
education,92,9
educational,105,11
educator,87,8
educators,106,9
eel,22,3
eels,41,4
eerie,42,5
eerily,74,6
effacing,51,8
effect,45,6
effected,54,8
effecting,75,9
effective,81,9
effectively,118,11
effectiveness,138,13
effects,64,7
effeminate,84,10
efficiency,85,10
efficient,77,9
efficiently,114,11
effort,70,6
effortless,125,10
efforts,89,7
egg,19,3
egghead,37,7
egging,49,6
eggnog,55,6
eggplant,82,8
eggs,38,4
eggshell,75,8
eggshells,94,9
ego,27,3
egocentric,99,10
egomaniac,68,9
egomaniacal,81,11
egos,46,4
egotistical,120,11
egregious,106,9
egyptian,97,8
eh,13,2
eight,49,5
eighteen,73,8
eighteenth,101,10
eighth,57,6
eighties,82,8
eights,68,6
eighty,74,6
einstein,95,8
either,65,6
ejaculate,78,9
eject,43,5
ejection,81,8
eking,46,5
el,17,2
elaborate,79,9
elapsed,62,7
elastic,69,7
elated,47,6
elbow,57,5
elbows,76,6
elder,44,5
elderly,81,7
elders,63,6
eldest,65,6
elect,45,5
elected,54,7
electing,75,8
election,83,8
elections,102,9
elective,81,8
electoral,91,9
electorate,104,10
electric,75,8
electrical,88,10
electrician,99,11
electricians,118,12
electricity,129,11
electrified,96,11
electro,78,7
electrocute,127,11
electrocuted,131,12
electrodes,106,10
electrolyte,140,11
electrolytes,159,12
electronic,104,10
electronically,154,14
electronics,123,11
electrons,111,9
electroshock,134,12
elegance,52,8
elegant,64,7
element,74,7
elemental,87,9
elementary,118,10
elements,93,8
elephant,81,8
elephants,100,9
elevate,70,7
elevated,74,8
elevates,89,8
elevation,103,9
elevator,98,8
elevators,117,9
eleven,63,6
eleventh,91,8
elf,23,3
elicit,58,6
eligible,61,8
eliminate,88,9
eliminated,92,10
eliminates,107,10
eliminating,113,11
elimination,121,11
elite,51,5
elitist,94,7
elixir,77,6
elk,28,3
elks,47,4
ell,29,3
elliptical,99,10
elm,30,3
elms,49,4
elope,53,5
eloped,57,6
eloping,78,7
eloquence,97,9
eloquent,109,8
eloquently,146,10
else,41,4
elsewhere,100,9
elude,47,5
eluded,51,6
eludes,66,6
elusive,93,7
elves,63,5
em,18,2
emanates,78,8
emancipated,91,11
emancipation,120,12
embalmed,55,8
embalming,76,9
embankment,98,10
embark,50,6
embarked,59,8
embarking,80,9
embarrass,96,9
embarrassed,105,11
embarrasses,120,11
embarrassing,126,12
embarrassingly,163,14
embarrassment,148,13
embassies,92,9
embassy,84,7
embedded,42,8
embellished,94,11
ember,43,5
embezzle,94,8
embezzled,98,9
embezzlement,146,12
embezzler,112,9
embezzling,119,10
embittered,101,10
emblem,50,6
embodied,57,8
embody,64,6
embossed,82,8
embrace,47,7
embraced,51,8
embraces,66,8
embracing,72,9
embroidered,98,11
embroiled,83,9
embryo,78,6
emerald,58,7
emeralds,77,8
emerge,53,6
emerged,57,7
emergencies,103,11
emergency,95,9
emerges,72,7
emery,66,5
eminence,68,8
eminent,80,7
eminently,117,9
emission,103,8
emissions,122,9
emit,47,4
emotion,91,7
emotional,104,9
emotionally,141,11
emotions,110,8
empathic,75,8
empathy,88,7
emperor,90,7
emperors,109,8
emphasis,90,8
emphasize,102,9
emphasized,106,10
emphatic,75,8
emphatically,125,12
empire,66,6
empirical,86,9
employ,86,6
employed,95,8
employee,96,8
employees,115,9
employer,109,8
employers,128,9
employing,116,9
employment,138,10
emporium,110,8
empowered,104,9
empowerment,147,11
empress,95,7
emptied,72,7
empties,87,7
emptiness,120,9
empty,79,5
emptying,109,8
ems,37,3
emulating,102,9
en,19,2
enable,39,6
enabled,43,7
enables,58,7
enabling,64,8
enact,43,5
enacted,52,7
enamel,50,6
enamored,75,8
encephalitis,121,12
enchant,65,7
enchanted,74,9
enchanting,95,10
enchantment,117,11
encinas,65,7
enclosed,77,8
encoded,50,7
encore,60,6
encounter,115,9
encountered,124,11
encounters,134,10
encourage,89,9
encouraged,93,10
encouragement,141,13
encourages,108,10
encouraging,114,11
encrusted,109,9
encrypted,110,9
encryption,139,10
encyclopedia,112,12
encyclopedias,131,13
end,23,3
endanger,68,8
endangered,77,10
endangering,98,11
endangerment,120,12
endear,47,6
endearing,77,9
endeavor,84,8
endeavors,103,9
endeavour,105,9
ended,32,5
ending,53,6
endings,72,7
endive,59,6
endless,78,7
endlessly,115,9
endorphins,122,10
endorse,80,7
endorsement,132,11
endorsements,151,12
endorsing,105,9
endowment,113,9
ends,42,4
endurance,85,9
endure,67,6
endured,71,7
enduring,92,8
enema,38,5
enemies,70,7
enemy,62,5
energized,93,9
energy,74,6
enforce,66,7
enforced,70,8
enforcement,118,11
enforcer,84,8
enforcing,91,9
eng,26,3
engage,39,6
engaged,43,7
engagement,91,10
engagements,110,11
engages,58,7
engaging,64,8
engine,54,6
engineer,77,8
engineered,86,10
engineering,107,11
engineers,96,9
engines,73,7
english,74,7
engraved,76,8
engraving,97,9
engrossed,106,9
engrossing,127,10
engulfed,74,8
enhance,50,7
enhanced,54,8
enhancements,121,12
enhancer,68,8
enhances,69,8
enigma,49,6
enjoy,69,5
enjoyable,89,9
enjoyed,78,7
enjoying,99,8
enjoyment,121,9
enjoys,88,6
enlarged,66,8
enlighten,94,9
enlightened,103,11
enlightenment,146,13
enlist,79,6
enlisted,88,8
enlisting,109,9
ennui,63,5
enormity,119,8
enormous,120,8
enormously,157,10
enough,70,6
enquiries,117,9
enrage,50,6
enraged,54,7
enrich,57,6
enriched,66,8
enriching,87,9
enrolled,85,8
enrolling,106,9
enrollment,128,10
ensconced,82,9
ensemble,75,8
ensign,68,6
enslave,78,7
enslaved,82,8
ensue,64,5
ensued,68,6
ensuing,89,7
ensure,82,6
ensuring,107,8
entail,61,6
entails,80,7
entanglements,149,13
enter,62,5
entered,71,7
entering,92,8
enterprise,129,10
enterprises,148,11
enterprising,154,12
enters,81,6
entertain,106,9
entertained,115,11
entertainer,129,11
entertaining,136,12
entertainment,158,13
enthralled,99,10
enthused,96,8
enthusiasm,129,10
enthusiast,136,10
enthusiastic,148,12
entice,56,6
enticed,60,7
entire,71,6
entirely,108,8
entirety,116,8
entities,101,8
entitle,85,7
entitled,89,8
entitles,104,8
entity,93,6
entomologist,164,12
entomology,141,10
entourage,106,9
entrails,98,8
entrance,80,8
entrances,99,9
entrapment,126,10
entree,67,6
entrenched,96,10
entrepreneur,159,12
entrepreneurial,181,15
entries,90,7
entrust,117,7
entrusted,126,9
entry,82,5
entwined,94,8
envelope,94,8
envelopes,113,9
envied,59,6
envious,105,7
environment,149,11
environmental,162,13
environmentalist,210,16
envision,107,8
envisioned,116,10
envoy,81,5
envy,66,4
enzyme,88,6
ephemeral,83,9
epic,33,4
epidemic,64,8
epidural,86,8
epilepsy,107,8
epileptic,95,9
epinephrine,119,11
epiphany,94,8
episode,73,7
episodes,92,8
epizootics,137,10
epoxy,85,5
epsilon,90,7
equal,56,5
equality,110,8
equally,93,7
equals,75,6
equation,102,8
equator,97,7
equestrian,129,10
equilibrium,136,11
equinox,105,7
equipment,120,9
equipped,93,8
equitable,92,9
equity,97,6
equivalent,126,10
er,23,2
era,24,3
erase,48,5
erased,52,6
eraser,66,6
erasers,85,7
erases,67,6
erasing,73,7
ere,28,3
erect,51,5
erection,89,8
ergo,45,4
erica,36,5
erode,47,5
eroding,72,7
erogenous,119,9
eros,57,4
erosion,95,7
erotic,70,6
err,41,3
errand,60,6
errands,79,7
errant,76,6
erratic,74,7
erratically,124,11
erred,50,5
erroneous,130,9
error,74,5
errors,93,6
ers,42,3
erupt,80,5
eruption,118,8
es,24,2
escalated,70,9
escalating,91,10
