Word,Value,Char Count
bushido,78,7
bushidos,97,8
bushier,82,7
bushiest,103,8
bushily,96,7
bushiness,116,9
bushinesses,140,11
bushing,80,7
bushings,99,8
bushland,81,8
bushlands,100,9
bushless,105,8
bushlike,87,8
bushman,78,7
bushmaster,126,10
bushmasters,145,11
bushmen,82,7
bushpig,82,7
bushpigs,101,8
bushranger,113,10
bushrangers,132,11
bushranging,120,11
bushrangings,139,12
bushtit,99,7
bushtits,118,8
bushwa,74,6
bushwah,82,7
bushwahs,101,8
bushwas,93,7
bushwhack,96,9
bushwhacked,105,11
bushwhacker,119,11
bushwhackers,138,12
bushwhacking,126,12
bushwhacks,115,10
bushy,75,5
busied,60,6
busier,74,6
busies,75,6
busiest,95,7
busily,88,6
business,108,8
businesses,132,10
businesslike,145,12
businessman,136,11
businessmen,140,11
businesspeople,177,14
businessperson,195,14
businesspersons,214,15
businesswoman,174,13
businesswomen,178,13
busing,72,6
busings,91,7
busk,53,4
busked,62,6
busker,76,6
buskers,95,7
buskin,76,6
buskined,85,8
busking,83,7
buskins,95,7
busks,72,5
busload,74,7
busloads,93,8
busman,70,6
busmen,74,6
buss,61,4
bussed,70,6
busses,85,6
bussing,91,7
bussings,110,8
bust,62,4
bustard,85,7
bustards,104,8
busted,71,6
buster,85,6
busters,104,7
bustic,74,6
bustics,93,7
bustier,94,7
bustiers,113,8
bustiest,115,8
busting,92,7
bustle,79,6
bustled,83,7
bustles,98,7
bustline,102,8
bustlines,121,9
bustling,104,8
bustlingly,141,10
busts,81,5
busty,87,5
busulfan,96,8
busulfans,115,9
busy,67,4
busybodies,121,10
busybody,113,8
busying,97,7
busyness,124,8
busynesses,148,10
busywork,134,8
busyworks,153,9
but,43,3
butadiene,81,9
butadienes,100,10
butane,63,6
butanes,82,7
butanol,85,7
butanols,104,8
butanone,92,8
butanones,111,9
butch,54,5
butcher,77,7
butchered,86,9
butcheries,110,10
butchering,107,10
butcherly,114,9
butchers,96,8
butchery,102,8
butches,78,7
bute,48,4
butene,67,6
butenes,86,7
buteo,63,5
buteos,82,6
butle,60,5
butled,64,6
butler,78,6
butleries,111,9
butlers,97,7
butlery,103,7
butles,79,6
butling,85,7
buts,62,4
butt,63,4
buttals,95,7
butte,68,5
butted,72,6
butter,86,6
butterball,113,10
butterballs,132,11
buttercup,126,9
buttercups,145,10
buttered,95,8
butterfat,113,9
butterfats,132,10
butterfingered,154,14
butterfingers,164,13
butterfish,128,10
butterfishes,152,12
butterflied,122,11
butterflies,137,11
butterfly,129,9
butterflyer,152,11
butterflyers,171,12
butterflying,159,12
butterier,118,9
butteries,119,9
butteriest,139,10
buttering,116,9
butterless,141,10
buttermilk,131,10
buttermilks,150,11
butternut,141,9
butternuts,160,10
butters,105,7
butterscotch,154,12
butterscotches,178,14
butterweed,123,10
butterweeds,142,11
butterwort,162,10
butterworts,181,11
buttery,111,7
buttes,87,6
butties,96,7
butting,93,7
buttinski,125,9
buttinskies,149,11
buttinsky,141,9
buttock,92,7
buttocks,111,8
button,92,6
buttonball,119,10
buttonballs,138,11
buttonbush,142,10
buttonbushes,166,12
buttoned,101,8
buttoner,115,8
buttoners,134,9
buttonhole,132,10
buttonholed,136,11
buttonholer,150,11
buttonholers,169,12
buttonholes,151,11
buttonholing,157,12
buttonhook,141,10
buttonhooked,150,12
buttonhooking,171,13
buttonhooks,160,11
buttoning,122,9
buttonless,147,10
buttons,111,7
buttonwood,149,10
buttonwoods,168,11
buttony,117,7
buttress,124,8
buttressed,133,10
buttresses,148,10
buttressing,154,11
butts,82,5
buttstock,131,9
buttstocks,150,10
butty,88,5
butut,84,5
bututs,103,6
butyl,80,5
butylate,106,8
butylated,110,9
butylates,125,9
butylating,131,10
butylation,139,10
butylations,158,11
butylene,104,8
butylenes,123,9
butyls,99,6
butyral,99,7
butyraldehyde,150,13
butyraldehydes,169,14
butyrals,118,8
butyrate,112,8
butyrates,131,9
butyric,98,7
butyrin,109,7
butyrins,128,8
butyrophenone,178,13
butyrophenones,197,14
butyrous,141,8
butyryl,123,7
butyryls,142,8
buxom,75,5
buxomer,98,7
buxomest,119,8
buxomly,112,7
buxomness,132,9
buxomnesses,156,11
buy,48,3
buyable,68,7
buyback,65,7
buybacks,84,8
buyer,71,5
buyers,90,6
buying,78,6
buyout,104,6
buyouts,123,7
buys,67,4
buzuki,90,6
buzukia,91,7
buzukis,109,7
buzz,75,4
buzzard,98,7
buzzards,117,8
buzzed,84,6
buzzer,98,6
buzzers,117,7
buzzes,99,6
buzzing,105,7
buzzwig,114,7
buzzwigs,133,8
buzzword,135,8
buzzwords,154,9
bwana,41,5
bwanas,60,6
by,27,2
bye,32,3
byelaw,68,6
byelaws,87,7
byes,51,4
bygone,68,6
bygones,87,7
bylaw,63,5
bylaws,82,6
byline,67,6
bylined,71,7
byliner,85,7
byliners,104,8
bylines,86,7
bylining,92,8
byname,60,6
bynames,79,7
bypass,82,6
bypassed,91,8
bypasses,106,8
bypassing,112,9
bypast,83,6
bypath,72,6
bypaths,91,7
byplay,81,6
byplays,100,7
byproduct,124,9
byproducts,143,10
byre,50,4
byres,69,5
byrl,57,4
byrled,66,6
byrling,87,7
byrls,76,5
byrnie,73,6
byrnies,92,7
byroad,65,6
byroads,84,7
bys,46,3
byssi,74,5
byssinoses,146,10
byssinosis,150,10
byssus,105,6
byssuses,129,8
bystander,108,9
bystanders,127,10
bystreet,114,8
bystreets,133,9
bytalk,71,6
bytalks,90,7
byte,52,4
bytes,71,5
byway,76,5
byways,95,6
byword,87,6
bywords,106,7
bywork,94,6
byworks,113,7
byzant,88,6
byzantine,116,9
byzants,107,7
cab,6,3
cabal,19,5
cabala,20,6
cabalas,39,7
cabaletta,65,9
cabalettas,84,10
cabalism,60,8
cabalisms,79,9
cabalist,67,8
cabalistic,79,10
cabalists,86,9
caballed,40,8
caballero,69,9
caballeros,88,10
caballing,61,9
cabals,38,6
cabana,22,6
cabanas,41,7
cabaret,50,7
cabarets,69,8
cabbage,21,7
cabbaged,25,8
cabbages,40,8
cabbageworm,90,11
cabbageworms,109,12
cabbaging,46,9
cabbala,22,7
cabbalah,30,8
cabbalahs,49,9
cabbalas,41,8
cabbed,17,6
cabbie,22,6
cabbies,41,7
cabbing,38,7
cabby,33,5
cabdriver,82,9
cabdrivers,101,10
caber,29,5
cabernet,68,8
cabernets,87,9
cabers,48,6
cabestro,83,8
cabestros,102,9
cabezon,66,7
cabezone,71,8
cabezones,90,9
cabezons,85,8
cabildo,46,7
cabildos,65,8
cabin,29,5
cabined,38,7
cabinet,54,7
cabinetmaker,102,12
cabinetmakers,121,13
cabinetmaking,109,13
cabinetmakings,128,14
cabinetries,105,11
cabinetry,97,9
cabinets,73,8
cabinetwork,121,11
cabinetworks,140,12
cabining,59,8
cabins,48,6
cable,23,5
cabled,27,6
cablegram,62,9
cablegrams,81,10
cables,42,6
cablet,43,6
cablets,62,7
cableway,72,8
cableways,91,9
cabling,48,7
cabman,34,6
cabmen,38,6
cabob,23,5
cabobs,42,6
caboched,41,8
cabochon,61,8
cabochons,80,9
cabomba,37,7
cabombas,56,8
caboodle,57,8
caboodles,76,9
caboose,60,7
cabooses,79,8
caboshed,57,8
cabotage,54,8
cabotages,73,9
cabresta,69,8
cabrestas,88,9
cabresto,83,8
cabrestos,102,9
cabretta,70,8
cabrettas,89,9
cabrilla,58,8
cabrillas,77,9
cabriole,65,8
cabrioles,84,9
cabriolet,85,9
cabriolets,104,10
cabs,25,4
cabstand,64,8
cabstands,83,9
caca,8,4
cacao,23,5
cacaos,42,6
cacas,27,5
cacciatore,78,10
cachalot,63,8
cachalots,82,9
cache,20,5
cachectic,55,9
cached,24,6
cachepot,71,8
cachepots,90,9
caches,39,6
cachet,40,6
cacheted,49,8
cacheting,70,9
cachets,59,7
cachexia,54,8
cachexias,73,9
cachexic,56,8
cachexies,77,9
cachexy,69,7
caching,45,7
cachinnate,78,10
cachinnated,82,11
cachinnates,97,11
cachinnating,103,12
cachinnation,111,12
cachinnations,130,13
cachou,51,6
cachous,70,7
cachucha,48,8
cachuchas,67,9
cacique,59,7
caciques,78,8
caciquism,95,9
caciquisms,114,10
cackle,35,6
cackled,39,7
cackler,53,7
cacklers,72,8
cackles,54,7
cackling,60,8
cacodemon,73,9
cacodemonic,85,11
cacodemons,92,10
cacodyl,63,7
cacodyls,82,8
cacoethes,79,9
cacographical,97,13
cacographies,105,12
cacography,97,10
cacomistle,100,10
cacomistles,119,11
cacomixl,80,8
cacomixls,99,9
cacophonies,108,11
cacophonous,130,11
cacophonously,167,13
cacophony,100,9
cacti,36,5
cactoid,55,7
cactus,67,6
cactuses,91,8
cacuminal,77,9
cad,8,3
cadaster,71,8
cadasters,90,9
cadastral,79,9
cadastrally,116,11
cadastre,71,8
cadastres,90,9
cadaver,54,7
cadaveric,66,9
cadaverine,82,10
cadaverines,101,11
cadaverous,109,10
cadaverously,146,12
cadavers,73,8
caddice,29,7
caddices,48,8
caddie,26,6
caddied,30,7
caddies,45,7
caddis,40,6
caddises,64,8
caddish,48,7
caddishly,85,9
caddishness,105,11
caddishnesses,129,13
caddisworm,109,10
caddisworms,128,11
caddy,37,5
caddying,67,8
cade,13,4
cadelle,42,7
cadelles,61,8
cadence,35,7
cadenced,39,8
cadences,54,8
cadencies,63,9
cadencing,60,9
cadency,55,7
cadent,47,6
cadential,69,9
cadenza,54,7
cadenzas,73,8
cades,32,5
cadet,33,5
cadets,52,6
cadetship,85,9
cadetships,104,10
cadge,20,5
cadged,24,6
cadger,38,6
cadgers,57,7
cadges,39,6
cadging,45,7
cadgy,40,5
cadi,17,4
cadis,36,5
cadmic,33,6
cadmium,64,7
cadmiums,83,8
cadre,31,5
cadres,50,6
cads,27,4
caducean,52,8
caducei,46,7
caduceus,77,8
caducities,94,10
caducity,86,8
caducous,87,8
caeca,13,5
caecal,25,6
caecally,62,8
caecilian,57,9
caecilians,76,10
caecum,46,6
caeoma,38,6
caeomas,57,7
caesar,47,6
caesarean,67,9
caesareans,86,10
caesarian,71,9
caesarians,90,10
caesars,66,7
caesium,71,7
caesiums,90,8
caespitose,112,10
caestus,88,7
caestuses,112,9
caesura,68,7
caesurae,73,8
caesural,80,8
caesuras,87,8
caesuric,79,8
cafe,15,4
cafes,34,5
cafeteria,68,9
cafeterias,87,10
cafetorium,111,10
cafetoriums,130,11
caff,16,4
caffein,44,7
caffeinated,74,11
caffeine,49,8
caffeines,68,9
caffeins,63,8
caffs,35,5
caftan,45,6
caftans,64,7
cage,16,4
caged,20,5
cageful,55,7
cagefuls,74,8
cageling,58,8
cagelings,77,9
cager,34,5
cagers,53,6
cages,35,5
cagey,41,5
cageyness,98,9
cageynesses,122,11
cagier,43,6
cagiest,64,7
cagily,57,6
caginess,77,8
caginesses,101,10
caging,41,6
cagy,36,4
cahier,44,6
cahiers,63,7
cahoot,62,6
cahoots,81,7
cahow,50,5
cahows,69,6
caid,17,4
caids,36,5
caiman,41,6
caimans,60,7
cain,27,4
cains,46,5
caique,56,6
caiques,75,7
caird,35,5
cairds,54,6
cairn,45,5
cairned,54,7
cairngorm,98,9
cairngorms,117,10
cairns,64,6
cairny,70,6
caisson,80,7
caissons,99,8
caitiff,54,7
caitiffs,73,8
cajaput,72,7
cajaputs,91,8
cajeput,76,7
cajeputs,95,8
cajole,46,6
cajoled,50,7
cajolement,98,10
cajolements,117,11
cajoler,64,7
cajoleries,97,10
cajolers,83,8
cajolery,89,8
cajoles,65,7
cajoling,71,8
cajon,43,5
cajones,67,7
cajuput,92,7
cajuputs,111,8
cake,20,4
caked,24,5
cakes,39,5
cakewalk,67,8
cakewalked,76,10
cakewalker,90,10
cakewalkers,109,11
cakewalking,97,11
cakewalks,86,9
cakey,45,5
cakier,47,6
cakiest,68,7
caking,45,6
caky,40,4
calabash,47,8
calabashes,71,10
calaboose,73,9
calabooses,92,10
caladium,64,8
caladiums,83,9
calamander,72,10
calamanders,91,11
calamar,49,7
calamari,58,8
calamaries,82,10
calamaris,77,9
calamars,68,8
calamary,74,8
calami,39,6
calamine,58,8
calamined,62,9
calamines,77,9
calamining,83,10
calamint,73,8
calamints,92,9
calamite,64,8
calamites,83,9
calamities,92,10
calamitous,114,10
calamitously,151,12
calamity,84,8
calamondin,86,10
calamondins,105,11
calamus,70,7
calando,50,7
calash,44,6
calashes,68,8
calathi,54,7
calathos,79,8
calathus,85,8
calcanea,40,8
calcaneal,52,9
calcanei,48,8
calcaneum,73,9
calcaneus,79,9
calcar,38,6
calcareous,98,10
calcareously,135,12
calcaria,48,8
calcars,57,7
calceate,50,8
calces,43,6
calcic,31,6
calcicole,63,9
calcicoles,82,10
calcicolous,113,11
calciferol,84,10
calciferols,103,11
calciferous,112,11
calcific,46,8
calcification,105,13
calcifications,124,14
calcified,52,9
calcifies,67,9
calcifuge,67,9
calcifuges,86,10
calcifugous,117,11
calcify,59,7
calcifying,89,10
calcimine,69,9
calcimined,73,10
calcimines,88,10
calcimining,94,11
calcination,101,11
calcinations,120,12
calcine,47,7
calcined,51,8
calcines,66,8
calcining,72,9
calcinoses,100,10
calcinosis,104,10
calcite,53,7
calcites,72,8
calcitic,60,8
calcitonin,100,10
calcitonins,119,11
calcium,62,7
calciums,81,8
calcspar,73,8
calcspars,92,9
calctufa,67,8
calctufas,86,9
calctuff,72,8
calctuffs,91,9
calculable,72,10
calculate,78,9
calculated,82,10
calculatedly,119,12
calculatedness,139,14
calculatednesses,163,16
calculates,97,10
calculating,103,11
calculatingly,140,13
calculation,111,11
calculational,124,13
calculations,130,12
calculator,106,10
calculators,125,11
calculi,61,7
calculous,107,9
calculus,92,8
calculuses,116,10
caldaria,49,8
caldarium,82,9
caldera,44,7
calderas,63,8
caldron,67,7
caldrons,86,8
caleche,37,7
caleches,56,8
calefactories,117,13
calefactory,109,11
calendal,52,8
calendar,58,8
calendared,67,10
calendaring,88,11
calendars,77,9
calender,62,8
calendered,71,10
calenderer,85,10
calenderers,104,11
calendering,92,11
calenders,81,9
calendric,69,9
calendrical,82,11
calends,58,7
calendula,73,9
calendulas,92,10
calenture,99,9
calentures,118,10
calesa,41,6
calesas,60,7
calf,22,4
calflike,59,8
calfs,41,5
calfskin,75,8
calfskins,94,9
caliber,50,7
calibers,69,8
calibrate,71,9
calibrated,75,10
calibrates,90,10
calibrating,96,11
calibration,104,11
calibrations,123,12
calibrator,99,10
calibrators,118,11
calibre,50,7
calibred,54,8
calibres,69,8
calices,52,7
caliche,41,7
caliches,60,8
calicle,45,7
calicles,64,8
calico,43,6
calicoes,67,8
calicos,62,7
calif,31,5
califate,57,8
califates,76,9
californium,121,11
californiums,140,12
califs,50,6
caliginous,110,10
calipash,69,8
calipashes,93,10
calipee,51,7
calipees,70,8
caliper,64,7
calipered,73,9
calipering,94,10
calipers,83,8
caliph,49,6
caliphal,62,8
caliphate,75,9
caliphates,94,10
caliphs,68,7
calisaya,71,8
calisayas,90,9
calisthenic,103,11
calisthenics,122,12
calix,49,5
calk,27,4
calked,36,6
calker,50,6
calkers,69,7
calkin,50,6
calking,57,7
calkins,69,7
calks,46,5
call,28,4
calla,29,5
callable,48,8
callaloo,71,8
callaloos,90,9
callan,43,6
callans,62,7
callant,63,7
callants,82,8
callas,48,6
callback,45,8
callbacks,64,9
callboy,70,7
callboys,89,8
called,37,6
caller,51,6
callers,70,7
callet,53,6
callets,72,7
calligrapher,110,12
calligraphers,129,13
calligraphic,99,12
calligraphically,149,16
calligraphies,120,13
calligraphist,135,13
calligraphists,154,14
calligraphy,112,11
calling,58,7
callings,77,8
calliope,73,8
calliopes,92,9
callipee,63,8
callipees,82,9
calliper,76,8
callipered,85,10
callipering,106,11
callipers,95,9
callipygian,109,11
callipygous,140,11
callithump,115,10
callithumpian,139,13
callithumps,134,11
callose,67,7
calloses,86,8
callosities,124,11
callosity,116,9
callous,83,7
calloused,92,9
callouses,107,9
callousing,113,10
callously,120,9
callousness,140,11
callousnesses,164,13
callow,66,6
callower,89,8
callowest,110,9
callowness,123,10
callownesses,147,12
calls,47,5
callus,68,6
callused,77,8
calluses,92,8
callusing,98,9
calm,29,4
calmative,86,9
calmatives,105,10
calmed,38,6
calmer,52,6
calmest,73,7
calming,59,7
calmly,66,6
calmness,86,8
calmnesses,110,10
calmodulin,104,10
calmodulins,123,11
calms,48,5
calo,31,4
calomel,61,7
calomels,80,8
caloric,61,7
calorically,111,11
calorics,80,8
calorie,63,7
calories,82,8
calorific,76,9
calorimeter,119,11
calorimeters,138,12
calorimetric,126,12
calorimetrically,176,16
calorimetries,147,13
calorimetry,139,11
calorize,89,8
calorized,93,9
calorizes,108,9
calorizing,114,10
calory,74,6
calotte,76,7
calottes,95,8
calotype,97,8
calotypes,116,9
caloyer,79,7
caloyers,98,8
calpac,36,6
calpack,47,7
calpacks,66,8
calpacs,55,7
calque,59,6
calqued,63,7
calques,78,7
calquing,84,8
calthrop,93,8
calthrops,112,9
caltrap,71,7
caltraps,90,8
caltrop,85,7
caltrops,104,8
calumet,75,7
calumets,94,8
calumniate,99,10
calumniated,103,11
calumniates,118,11
calumniating,124,12
calumniation,132,12
calumniations,151,13
calumniator,127,11
calumniators,146,12
calumnies,97,9
calumnious,128,10
calumniously,165,12
calumny,89,7
calutron,104,8
calutrons,123,9
calvados,77,8
calvadoses,101,10
calvaria,67,8
calvarias,86,9
calvaries,90,9
calvarium,100,9
calvary,82,7
calve,43,5
calved,47,6
calves,62,6
calving,68,7
calx,40,4
calxes,64,6
calycate,70,8
calyceal,62,8
calyces,68,7
calycine,72,8
calycle,61,7
calycles,80,8
calyculi,86,8
calyculus,117,9
calypso,91,7
calypsoes,115,9
calypsonian,129,11
calypsonians,148,12
calypsos,110,8
calypter,100,8
calypters,119,9
calyptra,96,8
calyptras,115,9
calyx,65,5
calyxes,89,7
calzone,76,7
calzones,95,8
cam,17,3
camail,39,6
camailed,48,8
camails,58,7
camaraderie,78,11
camaraderies,97,12
camarilla,70,9
camarillas,89,10
camas,37,5
camases,61,7
camass,56,6
camasses,80,8
camber,42,6
cambered,51,8
cambering,72,9
cambers,61,7
cambia,29,6
cambial,41,7
cambism,60,7
cambisms,79,8
cambist,67,7
cambists,86,8
cambium,62,7
cambiums,81,8
cambogia,51,8
cambogias,70,9
cambric,49,7
cambrics,68,8
camcorder,80,9
camcorders,99,10
came,22,4
camel,34,5
camelback,51,9
camelbacks,70,10
cameleer,62,8
cameleers,81,9
camelia,44,7
camelias,63,8
camellia,56,8
camellias,75,9
camelopard,88,10
camelopards,107,11
camels,53,6
cameo,37,5
cameoed,46,7
cameoing,67,8
cameos,56,6
camera,41,6
camerae,46,7
cameral,53,7
cameraman,69,9
cameramen,73,9
cameraperson,128,12
camerapersons,147,13
cameras,60,7
camerawoman,107,11
camerawomen,111,11
camerlengo,93,10
camerlengos,112,11
cames,41,5
camion,55,6
camions,74,7
camisa,46,6
camisade,55,8
camisades,74,9
camisado,65,8
camisadoes,89,10
camisados,84,9
camisas,65,7
camise,50,6
camises,69,7
camisia,55,7
camisias,74,8
camisole,77,8
camisoles,96,9
camlet,54,6
camlets,73,7
camomile,71,8
camomiles,90,9
camorra,69,7
camorras,88,8
camorrista,117,10
camorristi,125,10
camouflage,84,10
camouflageable,104,14
camouflaged,88,11
camouflages,103,11
camouflagic,91,11
camouflaging,109,12
camp,33,4
campagna,56,8
campagne,60,8
campaign,64,8
campaigned,73,10
campaigner,87,10
campaigners,106,11
campaigning,94,11
campaigns,83,9
campanile,74,9
campaniles,93,10
campanili,78,9
campanologies,130,13
campanologist,145,13
campanologists,164,14
campanology,122,11
campanula,82,9
campanulas,101,10
campanulate,107,11
campcraft,81,9
campcrafts,100,10
camped,42,6
camper,56,6
campers,75,7
campesino,95,9
campesinos,114,10
campestral,108,10
campfire,71,8
campfires,90,9
campground,112,10
campgrounds,131,11
camphene,65,8
camphenes,84,9
camphine,69,8
camphines,88,9
camphire,73,8
camphires,92,9
camphol,68,7
camphols,87,8
camphor,74,7
camphoraceous,138,13
camphorate,100,10
camphorated,104,11
camphorates,119,11
camphorating,125,12
camphors,93,8
campi,42,5
campier,65,7
campiest,86,8
campily,79,7
campiness,99,9
campinesses,123,11
camping,63,7
campings,82,8
campion,71,7
campions,90,8
campo,48,5
campong,69,7
campongs,88,8
camporee,76,8
camporees,95,9
campos,67,6
camps,52,5
campsite,86,8
campsites,105,9
campus,73,6
campused,82,8
campuses,97,8
campusing,103,9
campy,58,5
campylobacter,134,13
campylobacters,153,14
campylotropous,209,14
cams,36,4
camshaft,71,8
camshafts,90,9
can,18,3
canaille,57,8
canailles,76,9
canakin,53,7
canakins,72,8
canal,31,5
canaled,40,7
canalicular,95,11
canaliculi,85,10
canaliculus,116,11
canaling,61,8
canalise,64,8
canalised,68,9
canalises,83,9
canalising,89,10
canalization,125,12
canalizations,144,13
canalize,71,8
canalized,75,9
canalizes,90,9
canalizing,96,10
canalled,52,8
canaller,66,8
canallers,85,9
canalling,73,9
canals,50,6
canape,40,6
canapes,59,7
canard,41,6
canards,60,7
canaries,70,8
canary,62,6
canasta,59,7
canastas,78,8
cancan,36,6
cancans,55,7
cancel,38,6
cancelable,58,10
cancelation,97,11
cancelations,116,12
canceled,47,8
canceler,61,8
cancelers,80,9
canceling,68,9
cancellable,70,11
cancellation,109,12
cancellations,128,13
cancelled,59,9
canceller,73,9
cancellers,92,10
cancelling,80,10
cancellous,105,10
cancels,57,7
cancer,44,6
cancerous,99,9
cancerously,136,11
cancers,63,7
cancha,30,6
canchas,49,7
cancroid,67,8
cancroids,86,9
candela,40,7
candelabra,61,10
candelabras,80,11
candelabrum,94,11
candelabrums,113,12
candelas,59,8
candent,61,7
candescence,76,11
candescences,95,12
candescent,88,10
candid,35,6
candida,36,7
candidacies,72,11
candidacy,64,9
candidas,55,8
candidate,61,9
candidates,80,10
candidature,100,11
candidatures,119,12
candider,58,8
candidest,79,9
candidiases,88,11
candidiasis,92,11
candidly,72,8
candidness,92,10
candidnesses,116,12
candids,54,7
candied,40,7
candies,55,7
candle,39,6
candleberries,115,13
candleberry,107,11
candled,43,7
candlefish,81,10
candlefishes,105,12
candleholder,101,12
candleholders,120,13
candlelight,95,11
candlelighted,104,13
candlelighter,118,13
candlelighters,137,14
candlelights,114,12
candlelit,80,9
candlenut,94,9
candlenuts,113,10
candlepin,78,9
candlepins,97,10
candlepower,116,11
candlepowers,135,12
candler,57,7
candlers,76,8
candles,58,7
candlesnuffer,128,13
candlesnuffers,147,14
candlestick,101,11
candlesticks,120,12
candlewick,85,10
candlewicks,104,11
candlewood,96,10
candlewoods,115,11
candling,64,8
candor,55,6
candors,74,7
candour,76,7
candours,95,8
candy,47,5
candyfloss,118,10
candyflosses,142,12
candying,77,8
candytuft,114,9
candytufts,133,10
cane,23,4
canebrake,60,9
canebrakes,79,10
caned,27,5
canella,48,7
canellas,67,8
canephor,80,8
canephors,99,9
caner,41,5
caners,60,6
canes,42,5
canescent,84,9
caneware,70,8
canewares,89,9
canfield,54,8
canfields,73,9
canful,57,6
canfuls,76,7
cangue,51,6
cangues,70,7
canicular,82,9
canid,31,5
canids,50,6
canikin,61,7
canikins,80,8
canine,46,6
canines,65,7
caning,48,6
caninities,103,10
caninity,95,8
canister,89,8
canisters,108,9
canities,80,8
canker,52,6
cankered,61,8
cankering,82,9
cankerous,107,9
cankers,71,7
cankerworm,121,10
cankerworms,140,11
canna,33,5
cannabic,47,8
cannabin,58,8
cannabinoid,86,11
cannabinoids,105,12
cannabinol,85,10
cannabinols,104,11
cannabins,77,9
cannabis,63,8
cannabises,87,10
cannas,52,6
canned,41,6
cannel,49,6
cannelloni,99,10
cannelon,78,8
cannelons,97,9
cannels,68,7
canner,55,6
canneries,88,9
canners,74,7
cannery,80,7
cannibal,56,8
cannibalise,89,11
cannibalised,93,12
cannibalises,108,12
cannibalising,114,13
cannibalism,97,11
cannibalisms,116,12
cannibalistic,116,13
cannibalization,150,15
cannibalizations,169,16
cannibalize,96,11
cannibalized,100,12
cannibalizes,115,12
cannibalizing,121,13
cannibals,75,9
cannie,46,6
cannier,64,7
canniest,85,8
cannikin,75,8
cannikins,94,9
cannily,78,7
canniness,98,9
